2026-04-29 01:42:15.008 [main] [] INFO  com.phonestore.PhoneStoreApplication - Starting PhoneStoreApplication using Java 21.0.8 with PID 17840 (/Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend/target/classes started by tstran95 in /Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend)
2026-04-29 01:42:15.009 [main] [] INFO  com.phonestore.PhoneStoreApplication - The following 1 profile is active: "dev"
2026-04-29 01:42:15.862 [main] [] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2026-04-29 01:42:15.863 [main] [] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-04-29 01:42:15.863 [main] [] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.16]
2026-04-29 01:42:15.877 [main] [] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2026-04-29 01:42:17.093 [main] [] INFO  com.phonestore.config.LoggingConfig - ========================================
2026-04-29 01:42:17.093 [main] [] INFO  com.phonestore.config.LoggingConfig - Logging system initialized
2026-04-29 01:42:17.093 [main] [] INFO  com.phonestore.config.LoggingConfig - Log files location: /Users/tstran95/ALL_IN_ONE/IT/PROJECT/phone-store/backend/./logs
2026-04-29 01:42:17.093 [main] [] INFO  com.phonestore.config.LoggingConfig - Trace token enabled for request tracking
2026-04-29 01:42:17.093 [main] [] INFO  com.phonestore.config.LoggingConfig - ========================================
2026-04-29 01:42:17.097 [main] [] INFO  com.phonestore.config.VNPayConfig - VNPay Config loaded - TMN Code: TESTCODE, Pay URL: https://sandbox.vnpayment.vn/paymentv2/vpcpay.html
2026-04-29 01:42:17.910 [main] [] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.11.1"}, "os": {"type": "Darwin", "name": "Mac OS X", "architecture": "aarch64", "version": "15.7.4"}, "platform": "Java/Homebrew/21.0.8"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='admin', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, streamFactoryFactory=null, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@1d8669e9], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@5a8d09c5, com.mongodb.Jep395RecordCodecProvider@7814ab85, com.mongodb.KotlinCodecProvider@47211e6e]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@48ec8611], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null}
2026-04-29 01:42:17.915 [cluster-ClusterId{value='69f0ff8994070423c9d3f8a6', description='null'}-localhost:27017] [] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=7555500}
2026-04-29 01:42:18.444 [main] [] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2026-04-29 01:42:18.458 [main] [] INFO  com.phonestore.PhoneStoreApplication - Started PhoneStoreApplication in 3.562 seconds (process running for 4.02)
2026-04-29 01:42:18.489 [main] [] INFO  com.phonestore.config.DataInitializer - Admin user already exists: admin@phonestore.com
2026-04-29 01:42:36.561 [http-nio-8080-exec-1] [] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
